study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_1,"""female""",7.10144927536232,NA,NA,NA,NA,tubers,g/h,0,NA,1768.5688405797111,920.0536073774214,187.80515617347126
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_2,"""female""",8.84057971014493,NA,NA,NA,NA,tubers,g/h,461.95652173913214,NA,1768.5688405797111,920.0536073774214,187.80515617347126
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_3,"""female""",11.014492753623188,NA,NA,NA,NA,tubers,g/h,0,NA,1768.5688405797111,920.0536073774214,187.80515617347126
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_4,"""female""",10.869565217391298,NA,NA,NA,NA,tubers,g/h,203.8043478260887,NA,1768.5688405797111,920.0536073774214,187.80515617347126
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_5,"""female""",12.898550724637687,NA,NA,NA,NA,tubers,g/h,0,NA,1768.5688405797111,920.0536073774214,187.80515617347126
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_6,"""female""",14.492753623188406,NA,NA,NA,NA,tubers,g/h,0,NA,1768.5688405797111,920.0536073774214,187.80515617347126
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_7,"""female""",12.898550724637687,NA,NA,NA,NA,tubers,g/h,597.8260869565233,NA,1768.5688405797111,920.0536073774214,187.80515617347126
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_8,"""female""",14.05797101449275,NA,NA,NA,NA,tubers,g/h,692.9347826086967,NA,1768.5688405797111,920.0536073774214,187.80515617347126
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_9,"""female""",18.260869565217384,NA,NA,NA,NA,tubers,g/h,353.2608695652186,NA,1768.5688405797111,920.0536073774214,187.80515617347126
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_10,"""female""",15.942028985507243,NA,NA,NA,NA,tubers,g/h,1358.6956521739144,NA,1768.5688405797111,920.0536073774214,187.80515617347126
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_11,"""female""",15.942028985507243,NA,NA,NA,NA,tubers,g/h,1236.4130434782621,NA,1768.5688405797111,920.0536073774214,187.80515617347126
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_12,"""female""",14.927536231884055,NA,NA,NA,NA,tubers,g/h,1847.8260869565238,NA,1768.5688405797111,920.0536073774214,187.80515617347126
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_20,"""female""",19.27536231884058,NA,NA,NA,NA,tubers,g/h,3192.934782608697,NA,1768.5688405797111,920.0536073774214,187.80515617347126
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_38,"""male""",5.797101449275363,NA,NA,NA,NA,tubers,g/h,149.45652173913214,NA,1709.6920289855086,628.7168579808471,181.4949235996489
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_39,"""male""",8.985507246376812,NA,NA,NA,NA,tubers,g/h,176.6304347826102,NA,1709.6920289855086,628.7168579808471,181.4949235996489
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_40,"""male""",9.999999999999993,NA,NA,NA,NA,tubers,g/h,67.93478260869756,NA,1709.6920289855086,628.7168579808471,181.4949235996489
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_41,"""male""",12.028985507246379,NA,NA,NA,NA,tubers,g/h,326.086956521741,NA,1709.6920289855086,628.7168579808471,181.4949235996489
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_42,"""male""",18.115942028985508,NA,NA,NA,NA,tubers,g/h,502.71739130434946,NA,1709.6920289855086,628.7168579808471,181.4949235996489
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_43,"""male""",19.855072463768117,NA,NA,NA,NA,tubers,g/h,788.0434782608705,NA,1709.6920289855086,628.7168579808471,181.4949235996489
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_45,"""male""",19.710144927536227,NA,NA,NA,NA,tubers,g/h,1114.130434782609,NA,1709.6920289855086,628.7168579808471,181.4949235996489
BlurtonJones_2002,BlurtonJones_2002_Figure_4,BlurtonJones_2002_Figure_4_46,"""male""",18.695652173913047,NA,NA,NA,NA,tubers,g/h,1209.2391304347836,NA,1709.6920289855086,628.7168579808471,181.4949235996489
