study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,2.000000000000001,NA,NA,NA,NA,tubers,kcal/h,0,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,1.9534883720930245,NA,NA,NA,NA,tubers,kcal/h,22.408963585434208,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,2.976744186046513,NA,NA,NA,NA,tubers,kcal/h,273.38935574229686,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,3.465116279069769,NA,NA,NA,NA,tubers,kcal/h,22.408963585434208,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,3.9767441860465125,NA,NA,NA,NA,tubers,kcal/h,31.372549019607845,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,4.000000000000001,NA,NA,NA,NA,tubers,kcal/h,44.81792717086819,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,3.9767441860465125,NA,NA,NA,NA,tubers,kcal/h,255.46218487394935,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,4.9767441860465125,NA,NA,NA,NA,tubers,kcal/h,385.4341736694678,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,4.9767441860465125,NA,NA,NA,NA,tubers,kcal/h,183.75350140056003,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,4.9767441860465125,NA,NA,NA,NA,tubers,kcal/h,138.93557422969172,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,4.9767441860465125,NA,NA,NA,NA,tubers,kcal/h,98.59943977591024,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,5.488372093023256,NA,NA,NA,NA,tubers,kcal/h,147.89915966386536,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,6.000000000000002,NA,NA,NA,NA,tubers,kcal/h,224.08963585434162,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,6.511627906976745,NA,NA,NA,NA,tubers,kcal/h,152.38095238095252,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,6.511627906976745,NA,NA,NA,NA,tubers,kcal/h,183.75350140056003,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,7.02325581395349,NA,NA,NA,NA,tubers,kcal/h,103.08123249299729,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,7.000000000000001,NA,NA,NA,NA,tubers,kcal/h,367.5070028011205,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,6.9767441860465125,NA,NA,NA,NA,tubers,kcal/h,560.2240896358542,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_1,BlurtonJones_1997_Figure_1__,0.3709677,8.186046511627907,NA,NA,NA,NA,tubers,kcal/h,829.1316526610644,NA,NA,NA,NA
