study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_1,both,6.027397260273971,NA,NA,NA,NA,tubers,g/h,168.2600382409174,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_2,both,5.993150684931504,NA,NA,NA,NA,tubers,g/h,282.982791586998,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_3,both,7.020547945205478,NA,NA,NA,NA,tubers,g/h,282.982791586998,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_4,both,8.972602739726025,NA,NA,NA,NA,tubers,g/h,1223.7093690248566,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_5,both,9.999999999999996,NA,NA,NA,NA,tubers,g/h,1453.1548757170174,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_6,both,9.999999999999996,NA,NA,NA,NA,tubers,g/h,1009.5602294455068,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_7,both,10.993150684931507,NA,NA,NA,NA,tubers,g/h,657.7437858508601,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_8,both,11.952054794520546,NA,NA,NA,NA,tubers,g/h,543.02103250478,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_9,both,13.04794520547945,NA,NA,NA,NA,tubers,g/h,1139.579349904397,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_10,both,13.04794520547945,NA,NA,NA,NA,tubers,g/h,1361.376673040153,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_11,both,13.972602739726028,NA,NA,NA,NA,tubers,g/h,1116.6347992351816,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_12,both,14.417808219178085,NA,NA,NA,NA,tubers,g/h,2699.8087954110906,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_13,both,15,NA,NA,NA,NA,tubers,g/h,3082.2179732313575,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_14,both,15.993150684931503,NA,NA,NA,NA,tubers,g/h,2975.143403441684,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_15,both,15.993150684931503,NA,NA,NA,NA,tubers,g/h,1659.655831739962,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_16,both,18.869863013698627,NA,NA,NA,NA,tubers,g/h,1468.4512428298285,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_17,both,18.972602739726025,NA,NA,NA,NA,tubers,g/h,3434.0344168260044,NA,1945.6978967495222,596.150555072048,153.9254114417566
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_18,both,19.965753424657535,NA,NA,NA,NA,tubers,g/h,1919.6940726577443,NA,1945.6978967495222,596.150555072048,153.9254114417566
