study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
BliegeBird_2002a,BliegeBird_2002a_fig3,BliegeBird_2002a_fig3_1,both,4.973118279569899,NA,NA,NA,NA,fish,net kcal/h,-13.278008298755367,NA,427.38589211618233,422.27251700098697,140.75750566699566
BliegeBird_2002a,BliegeBird_2002a_fig3,BliegeBird_2002a_fig3_2,both,6.586021505376351,NA,NA,NA,NA,fish,net kcal/h,121.16182572614093,NA,427.38589211618233,422.27251700098697,140.75750566699566
BliegeBird_2002a,BliegeBird_2002a_fig3,BliegeBird_2002a_fig3_3,both,7.661290322580651,NA,NA,NA,NA,fish,net kcal/h,61.41078838174258,NA,427.38589211618233,422.27251700098697,140.75750566699566
BliegeBird_2002a,BliegeBird_2002a_fig3,BliegeBird_2002a_fig3_4,both,10.887096774193552,NA,NA,NA,NA,fish,net kcal/h,270.5394190871368,NA,427.38589211618233,422.27251700098697,140.75750566699566
BliegeBird_2002a,BliegeBird_2002a_fig3,BliegeBird_2002a_fig3_5,both,12.903225806451616,NA,NA,NA,NA,fish,net kcal/h,1473.0290456431537,NA,427.38589211618233,422.27251700098697,140.75750566699566
BliegeBird_2002a,BliegeBird_2002a_fig3,BliegeBird_2002a_fig3_8,both,18.817204301075268,NA,NA,NA,NA,fish,net kcal/h,68.87966804979237,NA,427.38589211618233,422.27251700098697,140.75750566699566
