study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m1,male,4.010025062656652,NA,NA,NA,NA,game,kcal/h,0,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m2,male,5.213032581453643,NA,NA,NA,NA,game,kcal/h,0,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m3,male,6.0150375939849745,NA,NA,NA,NA,game,kcal/h,0,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m4,male,7.017543859649134,NA,NA,NA,NA,game,kcal/h,0,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m4,male,7.017543859649134,NA,NA,NA,NA,game,kcal/h,559.9999999999997,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m5,male,8.020050125313293,NA,NA,NA,NA,game,kcal/h,0,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m6,male,9.223057644110284,NA,NA,NA,NA,game,kcal/h,0,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m7,male,10.12531328320803,NA,NA,NA,NA,game,kcal/h,0,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m7,male,10.12531328320803,NA,NA,NA,NA,game,kcal/h,548.5714285714283,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m8,male,10.927318295739356,NA,NA,NA,NA,game,kcal/h,0,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m8,male,10.927318295739356,NA,NA,NA,NA,game,kcal/h,799.9999999999999,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m9,male,11.8295739348371,NA,NA,NA,NA,game,kcal/h,0,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m9,male,11.8295739348371,NA,NA,NA,NA,game,kcal/h,68.57142857142844,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m9,male,11.8295739348371,NA,NA,NA,NA,game,kcal/h,879.9999999999999,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m10,male,12.83208020050127,NA,NA,NA,NA,game,kcal/h,0,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m10,male,12.83208020050127,NA,NA,NA,NA,game,kcal/h,159.9999999999999,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m10,male,12.83208020050127,NA,NA,NA,NA,game,kcal/h,1599.9999999999995,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m11,male,14.075187969924821,NA,NA,NA,NA,game,kcal/h,0,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m11,male,14.075187969924821,NA,NA,NA,NA,game,kcal/h,240,NA,951.0697674418602,810.1732426895061,55.25335655046813
Gurven_2006,Gurven_2006_fig6b,Gurven_2006_fig6b_m11,male,14.075187969924821,NA,NA,NA,NA,game,kcal/h,639.9999999999999,NA,951.0697674418602,810.1732426895061,55.25335655046813
