study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
Hawkes_1995,Hawkes_1995_tin_measured_Ondishibe_rates_g.h,Hawkes_1995_tin_measured_Ondishibe_rates_g.h_216,female,11.5,NA,NA,NA,NA,fruits,g/h,1714,NA,NA,NA,NA
Hawkes_1995,Hawkes_1995_Tafabe_stashing_rates_g.h,Hawkes_1995_Tafabe_stashing_rates_g.h_216,female,11.5,NA,NA,NA,NA,fruits,g/h,288,64.08587988004845,NA,NA,NA
Hawkes_1995,Hawkes_1995_Ondishibe_stashing_rates_g.h,Hawkes_1995_Ondishibe_stashing_rates_g.h_216,female,11.5,NA,NA,NA,NA,fruits,g/h,487,NA,NA,NA,NA
Hawkes_1995,Hawkes_1995_ekwa_rates_g.h,Hawkes_1995_ekwa_rates_g.h_18,female,11.5,NA,NA,NA,NA,tubers,g/h,529,42.42640687119285,NA,NA,NA
Hawkes_1995,Hawkes_1995_tin_measured_Tafabe_rates_g.h,Hawkes_1995_tin_measured_Tafabe_rates_g.h_18,female,11.5,NA,NA,NA,NA,fruits,g/h,978,152.4204710660612,NA,NA,NA
Hawkes_1995,Hawkes_1995_tin_measured_Ondishibe_rates_g.h,Hawkes_1995_tin_measured_Ondishibe_rates_g.h_18,female,11.5,NA,NA,NA,NA,fruits,g/h,1510,786.3510666362703,NA,NA,NA
Hawkes_1995,Hawkes_1995_Tafabe_stashing_rates_g.h,Hawkes_1995_Tafabe_stashing_rates_g.h_18,female,11.5,NA,NA,NA,NA,fruits,g/h,384,234,NA,NA,NA
Hawkes_1995,Hawkes_1995_Ondishibe_stashing_rates_g.h,Hawkes_1995_Ondishibe_stashing_rates_g.h_18,female,11.5,NA,NA,NA,NA,fruits,g/h,533,NA,NA,NA,NA
Hawkes_1995,Hawkes_1995_Tafabe_stashing_rates_g.h,Hawkes_1995_Tafabe_stashing_rates_g.h_311,male,12,NA,NA,NA,NA,fruits,g/h,17,29.444863728670914,NA,NA,NA
Hawkes_1995,Hawkes_1995_Makalita_rates_g.h,Hawkes_1995_Makalita_rates_g.h_19,female,13.6,NA,NA,NA,NA,tubers,g/h,1100,NA,NA,NA,NA
