study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
BlurtonJones_1997,BlurtonJones_1997_Figure_5,BlurtonJones_1997_Figure_5__1,female,2.000000000000005,NA,NA,NA,NA,mixed,kcal/h,0,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_5,BlurtonJones_1997_Figure_5__2,female,3.000000000000005,NA,NA,NA,NA,mixed,kcal/h,89.74358974359302,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_5,BlurtonJones_1997_Figure_5__3,female,3.000000000000005,NA,NA,NA,NA,mixed,kcal/h,246.79487179487433,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_5,BlurtonJones_1997_Figure_5__4,female,2.9687500000000053,NA,NA,NA,NA,mixed,kcal/h,448.71794871795146,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_5,BlurtonJones_1997_Figure_5__5,female,3.500000000000005,NA,NA,NA,NA,mixed,kcal/h,22.435897435899733,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_5,BlurtonJones_1997_Figure_5__6,female,4.000000000000004,NA,NA,NA,NA,mixed,kcal/h,0,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_5,BlurtonJones_1997_Figure_5__7,female,4.000000000000004,NA,NA,NA,NA,mixed,kcal/h,157.0512820512845,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_5,BlurtonJones_1997_Figure_5__8,female,5.000000000000005,NA,NA,NA,NA,mixed,kcal/h,89.74358974359302,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_5,BlurtonJones_1997_Figure_5__9,female,5.000000000000005,NA,NA,NA,NA,mixed,kcal/h,246.79487179487433,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_5,BlurtonJones_1997_Figure_5__10,female,5.000000000000005,NA,NA,NA,NA,mixed,kcal/h,605.7692307692332,NA,NA,NA,NA
