study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__1,0.3709677,1.7676646706586832,NA,NA,NA,NA,fruit,kcal/h,0,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__2,0.3709677,2.5437125748503,NA,NA,NA,NA,fruit,kcal/h,0,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__3,0.3709677,2.5437125748503,NA,NA,NA,NA,fruit,kcal/h,346.42201834862374,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__4,0.3709677,4.031137724550899,NA,NA,NA,NA,fruit,kcal/h,237.79816513761455,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__5,0.3709677,3.017964071856288,NA,NA,NA,NA,fruit,kcal/h,660.5504587155962,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__6,0.3709677,5.540119760479041,NA,NA,NA,NA,fruit,kcal/h,446.23853211009157,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__7,0.3709677,7.005988023952097,NA,NA,NA,NA,fruit,kcal/h,707.5229357798163,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__8,0.3709677,8.019161676646707,NA,NA,NA,NA,fruit,kcal/h,716.3302752293577,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__9,0.3709677,8.019161676646707,NA,NA,NA,NA,fruit,kcal/h,736.8807339449539,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__10,0.3709677,9.010778443113772,NA,NA,NA,NA,fruit,kcal/h,405.137614678899,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__11,0.3709677,10.045508982035926,NA,NA,NA,NA,fruit,kcal/h,396.33027522935765,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__12,0.3709677,10.002395209580836,NA,NA,NA,NA,fruit,kcal/h,455.04587155963293,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__13,0.3709677,10.994011976047904,NA,NA,NA,NA,fruit,kcal/h,675.2293577981651,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__14,0.3709677,11.985628742514969,NA,NA,NA,NA,fruit,kcal/h,719.2660550458714,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__15,0.3709677,12.977245508982037,NA,NA,NA,NA,fruit,kcal/h,836.697247706422,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__16,0.3709677,12.998802395209577,NA,NA,NA,NA,fruit,kcal/h,895.412844036697,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__17,0.3709677,12.977245508982037,NA,NA,NA,NA,fruit,kcal/h,1009.908256880734,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__18,0.3709677,13.990419161676645,NA,NA,NA,NA,fruit,kcal/h,572.4770642201835,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__19,0.3709677,13.990419161676645,NA,NA,NA,NA,fruit,kcal/h,827.8899082568806,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__20,0.3709677,13.990419161676645,NA,NA,NA,NA,fruit,kcal/h,965.8715596330275,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__21,0.3709677,14.982035928143713,NA,NA,NA,NA,fruit,kcal/h,798.5321100917432,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__22,0.3709677,14.960479041916166,NA,NA,NA,NA,fruit,kcal/h,1353.3944954128442,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__23,0.3709677,16.965269461077842,NA,NA,NA,NA,fruit,kcal/h,1476.6972477064223,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__24,0.3709677,17.978443113772453,NA,NA,NA,NA,fruit,kcal/h,1473.7614678899085,NA,NA,NA,NA
