study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_feb-mar '89_1,both,2.9622641509433953,NA,NA,NA,NA,tubers,kcal/hr,276.7624020887728,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_feb-mar '89_2,both,4.999999999999999,NA,NA,NA,NA,tubers,kcal/hr,145.16971279373354,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_feb-mar '89_3,both,4.981132075471697,NA,NA,NA,NA,tubers,kcal/hr,93.99477806788491,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_feb-mar '89_4,both,4.981132075471697,NA,NA,NA,NA,tubers,kcal/hr,390.0783289817231,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_feb-mar '89_5,both,5.999999999999998,NA,NA,NA,NA,tubers,kcal/hr,225.58746736292403,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_feb-mar '89_6,both,7.018867924528301,NA,NA,NA,NA,tubers,kcal/hr,565.5352480417754,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_feb-mar '89_7,both,7,NA,NA,NA,NA,tubers,kcal/hr,368.14621409921654,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_feb-mar '89_8,both,11.962264150943398,NA,NA,NA,NA,tubers,kcal/hr,594.7780678851176,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_feb-mar '89_9,both,11.962264150943398,NA,NA,NA,NA,tubers,kcal/hr,744.6475195822453,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_feb-mar '89_10,both,12.924528301886793,NA,NA,NA,NA,tubers,kcal/hr,788.5117493472584,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_feb-mar '89_11,both,12.943396226415093,NA,NA,NA,NA,tubers,kcal/hr,923.7597911227155,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_feb-mar '89_12,both,14.924528301886792,NA,NA,NA,NA,tubers,kcal/hr,1026.1096605744128,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_feb-mar '89_13,both,14.943396226415095,NA,NA,NA,NA,tubers,kcal/hr,704.4386422976501,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_feb-mar '89_14,both,14.943396226415095,NA,NA,NA,NA,tubers,kcal/hr,276.7624020887728,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_feb-mar '89_15,both,15.943396226415095,NA,NA,NA,NA,tubers,kcal/hr,1483.0287206266316,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '86_16,both,1.9622641509433953,NA,NA,NA,NA,tubers,kcal/hr,0,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '86_17,both,5.490566037735848,NA,NA,NA,NA,tubers,kcal/hr,148.82506527415126,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '86_18,both,7,NA,NA,NA,NA,tubers,kcal/hr,108.61618798955578,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '86_19,both,7.999999999999998,NA,NA,NA,NA,tubers,kcal/hr,148.82506527415126,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '86_20,both,7.999999999999998,NA,NA,NA,NA,tubers,kcal/hr,276.7624020887728,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '86_21,both,9.999999999999998,NA,NA,NA,NA,tubers,kcal/hr,295.0391644908615,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '86_22,both,9.981132075471699,NA,NA,NA,NA,tubers,kcal/hr,247.51958224543057,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '86_23,both,13.924528301886792,NA,NA,NA,NA,tubers,kcal/hr,1022.4543080939947,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '86_24,both,14.943396226415095,NA,NA,NA,NA,tubers,kcal/hr,733.681462140992,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '86_25,both,14.962264150943396,NA,NA,NA,NA,tubers,kcal/hr,569.1906005221932,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '88_26,both,3.490566037735848,NA,NA,NA,NA,tubers,kcal/hr,28.198433420365404,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '88_27,both,3.981132075471697,NA,NA,NA,NA,tubers,kcal/hr,50.13054830287183,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '88_28,both,3.981132075471697,NA,NA,NA,NA,tubers,kcal/hr,254.83028720626623,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '88_29,both,6.509433962264151,NA,NA,NA,NA,tubers,kcal/hr,181.72323759791118,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '88_30,both,6.509433962264151,NA,NA,NA,NA,tubers,kcal/hr,152.48041775456898,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '88_31,both,8.20754716981132,NA,NA,NA,NA,tubers,kcal/hr,342.55874673629216,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '88_32,both,8.188679245283017,NA,NA,NA,NA,tubers,kcal/hr,262.1409921671017,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '88_33,both,8.188679245283017,NA,NA,NA,NA,tubers,kcal/hr,832.3759791122715,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '88_34,both,10.962264150943396,NA,NA,NA,NA,tubers,kcal/hr,430.2872062663183,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '88_35,both,13.547169811320755,NA,NA,NA,NA,tubers,kcal/hr,788.5117493472584,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '88_36,both,4.981132075471697,NA,NA,NA,NA,tubers,kcal/hr,185.37859007832878,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_1,BlurtonJones_1997_1_sep-nov '88_37,both,1.9622641509433953,NA,NA,NA,NA,tubers,kcal/hr,0,NA,NA,NA,NA
