study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
BliegeBird_2002a,BliegeBird_2002a_1,BliegeBird_2002a_1_1,NA,7.7461139896373155,NA,NA,NA,NA,shellfish,net kcal/hr,-156.30252100840335,NA,75.07002801120441,371.71335170753196,71.53626788990721
BliegeBird_2002a,BliegeBird_2002a_1,BliegeBird_2002a_1_2,NA,11.1139896373057,NA,NA,NA,NA,shellfish,net kcal/hr,-10.0840336134454,NA,75.07002801120441,371.71335170753196,71.53626788990721
BliegeBird_2002a,BliegeBird_2002a_1,BliegeBird_2002a_1_3,NA,10.889464594127812,NA,NA,NA,NA,shellfish,net kcal/hr,569.7478991596638,NA,75.07002801120441,371.71335170753196,71.53626788990721
BliegeBird_2002a,BliegeBird_2002a_1,BliegeBird_2002a_1_4,NA,10.889464594127812,NA,NA,NA,NA,shellfish,net kcal/hr,-206.72268907563034,NA,75.07002801120441,371.71335170753196,71.53626788990721
BliegeBird_2002a,BliegeBird_2002a_1,BliegeBird_2002a_1_5,NA,11.450777202072544,NA,NA,NA,NA,shellfish,net kcal/hr,-136.13445378151278,NA,75.07002801120441,371.71335170753196,71.53626788990721
BliegeBird_2002a,BliegeBird_2002a_1,BliegeBird_2002a_1_6,NA,12.910189982728845,NA,NA,NA,NA,shellfish,net kcal/hr,-166.38655462184897,NA,75.07002801120441,371.71335170753196,71.53626788990721
BliegeBird_2002a,BliegeBird_2002a_1,BliegeBird_2002a_1_7,NA,14.70639032815199,NA,NA,NA,NA,shellfish,net kcal/hr,-196.63865546218517,NA,75.07002801120441,371.71335170753196,71.53626788990721
