study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__1,0.3709677,1.7391304347826093,NA,NA,NA,NA,fruit,kcal/h,0,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__2,0.3709677,2.504347826086958,NA,NA,NA,NA,fruit,kcal/h,0,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__3,0.3709677,2.504347826086958,NA,NA,NA,NA,fruit,kcal/h,348.2352941176473,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__4,0.3709677,3.0260869565217394,NA,NA,NA,NA,fruit,kcal/h,654.1176470588238,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__5,0.3709677,4.000000000000001,NA,NA,NA,NA,fruit,kcal/h,244.70588235294156,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__6,0.3709677,5.495652173913044,NA,NA,NA,NA,fruit,kcal/h,442.3529411764706,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__7,0.3709677,6.9913043478260875,NA,NA,NA,NA,fruit,kcal/h,705.8823529411767,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__8,0.3709677,8,NA,NA,NA,NA,fruit,kcal/h,720.0000000000003,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__9,0.3709677,8.034782608695656,NA,NA,NA,NA,fruit,kcal/h,734.117647058824,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__10,0.3709677,9.008695652173914,NA,NA,NA,NA,fruit,kcal/h,409.41176470588255,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__11,0.3709677,10.017391304347825,NA,NA,NA,NA,fruit,kcal/h,400.0000000000001,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__12,0.3709677,10.017391304347825,NA,NA,NA,NA,fruit,kcal/h,451.76470588235304,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__13,0.3709677,10.991304347826086,NA,NA,NA,NA,fruit,kcal/h,672.9411764705886,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__14,0.3709677,11.999999999999998,NA,NA,NA,NA,fruit,kcal/h,715.2941176470591,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__15,0.3709677,12.97391304347826,NA,NA,NA,NA,fruit,kcal/h,832.9411764705886,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__16,0.3709677,12.93913043478261,NA,NA,NA,NA,fruit,kcal/h,894.1176470588242,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__17,0.3709677,12.97391304347826,NA,NA,NA,NA,fruit,kcal/h,1002.3529411764711,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__18,0.3709677,13.982608695652173,NA,NA,NA,NA,fruit,kcal/h,569.4117647058828,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__19,0.3709677,13.982608695652173,NA,NA,NA,NA,fruit,kcal/h,818.823529411765,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__20,0.3709677,13.982608695652173,NA,NA,NA,NA,fruit,kcal/h,955.2941176470594,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__21,0.3709677,14.99130434782609,NA,NA,NA,NA,fruit,kcal/h,795.2941176470594,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__22,0.3709677,14.99130434782609,NA,NA,NA,NA,fruit,kcal/h,1350.588235294118,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__23,0.3709677,16.973913043478262,NA,NA,NA,NA,fruit,kcal/h,1463.5294117647059,NA,NA,NA,NA
BlurtonJones_1997,BlurtonJones_1997_Figure_3,BlurtonJones_1997_Figure_3__24,0.3709677,17.947826086956518,NA,NA,NA,NA,fruit,kcal/h,1463.5294117647059,NA,NA,NA,NA
