study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_1,both,5.982274741506652,NA,NA,NA,NA,tubers,g/h,168.31683168317048,NA,1936.6336633663382,596.1161942643006,153.91653951934543
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_2,both,5.982274741506652,NA,NA,NA,NA,tubers,g/h,267.3267326732696,NA,1936.6336633663382,596.1161942643006,153.91653951934543
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_3,both,6.9571639586410665,NA,NA,NA,NA,tubers,g/h,287.1287128712885,NA,1936.6336633663382,596.1161942643006,153.91653951934543
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_4,both,9.039881831610046,NA,NA,NA,NA,tubers,g/h,1217.8217821782187,NA,1936.6336633663382,596.1161942643006,153.91653951934543
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_5,both,10.014771048744464,NA,NA,NA,NA,tubers,g/h,1000.0000000000016,NA,1936.6336633663382,596.1161942643006,153.91653951934543
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_6,both,10.014771048744464,NA,NA,NA,NA,tubers,g/h,1425.7425742574271,NA,1936.6336633663382,596.1161942643006,153.91653951934543
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_7,both,8.95125553914328,NA,NA,NA,NA,tubers,g/h,732.6732673267339,NA,1936.6336633663382,596.1161942643006,153.91653951934543
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_8,both,10.989660265878879,NA,NA,NA,NA,tubers,g/h,0,NA,1936.6336633663382,596.1161942643006,153.91653951934543
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_9,both,10.989660265878879,NA,NA,NA,NA,tubers,g/h,643.5643564356452,NA,1936.6336633663382,596.1161942643006,153.91653951934543
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_10,both,11.920236336779912,NA,NA,NA,NA,tubers,g/h,534.6534653465367,NA,1936.6336633663382,596.1161942643006,153.91653951934543
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_11,both,11.920236336779912,NA,NA,NA,NA,tubers,g/h,732.6732673267339,NA,1936.6336633663382,596.1161942643006,153.91653951934543
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_12,both,13.028064992614478,NA,NA,NA,NA,tubers,g/h,564.356435643566,NA,1936.6336633663382,596.1161942643006,153.91653951934543
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_13,both,13.958641063515511,NA,NA,NA,NA,tubers,g/h,1108.91089108911,NA,1936.6336633663382,596.1161942643006,153.91653951934543
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_14,both,12.983751846381097,NA,NA,NA,NA,tubers,g/h,1128.7128712871304,NA,1936.6336633663382,596.1161942643006,153.91653951934543
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_15,both,13.028064992614478,NA,NA,NA,NA,tubers,g/h,1366.3366336633683,NA,1936.6336633663382,596.1161942643006,153.91653951934543
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_16,both,14.002954209748893,NA,NA,NA,NA,tubers,g/h,1396.0396039603975,NA,1936.6336633663382,596.1161942643006,153.91653951934543
BlurtonJones_2002,BlurtonJones_2002_Figure_5,BlurtonJones_2002_Figure_5_17,both,14.446085672082717,NA,NA,NA,NA,tubers,g/h,2683.1683168316836,NA,1936.6336633663382,596.1161942643006,153.91653951934543
