study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
BliegeBird_2002a,BliegeBird_2002a_fig5a,BliegeBird_2002a_fig5a_1,female,7.218225419664265,NA,NA,NA,NA,shellfish,net kcal/hr,523.6363636363634,NA,1096.6233766233763,716.7166379254095,156.4003926251165
BliegeBird_2002a,BliegeBird_2002a_fig5a,BliegeBird_2002a_fig5a_2,female,6.211031175059951,NA,NA,NA,NA,shellfish,net kcal/hr,981.8181818181816,NA,1096.6233766233763,716.7166379254095,156.4003926251165
BliegeBird_2002a,BliegeBird_2002a_fig5a,BliegeBird_2002a_fig5a_3,female,12.589928057553948,NA,NA,NA,NA,shellfish,net kcal/hr,1210.9090909090905,NA,1096.6233766233763,716.7166379254095,156.4003926251165
BliegeBird_2002a,BliegeBird_2002a_fig5a,BliegeBird_2002a_fig5a_4,female,11.918465227817741,NA,NA,NA,NA,shellfish,net kcal/hr,785.4545454545452,NA,1096.6233766233763,716.7166379254095,156.4003926251165
BliegeBird_2002a,BliegeBird_2002a_fig5a,BliegeBird_2002a_fig5a_26,female,11.247002398081534,NA,NA,NA,NA,shellfish,net kcal/hr,381.81818181818164,NA,1096.6233766233763,716.7166379254095,156.4003926251165
BliegeBird_2002a,BliegeBird_2002a_fig5a,BliegeBird_2002a_fig5a_27,female,10.57553956834532,NA,NA,NA,NA,shellfish,net kcal/hr,283.6363636363636,NA,1096.6233766233763,716.7166379254095,156.4003926251165
BliegeBird_2002a,BliegeBird_2002a_fig5a,BliegeBird_2002a_fig5a_28,female,11.41486810551558,NA,NA,NA,NA,shellfish,net kcal/hr,250.90909090909088,NA,1096.6233766233763,716.7166379254095,156.4003926251165
