study,outcome,id,sex,age,age_error,age_sd,age_lower,age_upper,resource,units,raw_return,raw_sd,adult_return,adult_sd,adult_se
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f1,female,NA,NA,NA,6,11,mixed,net kcal/h,298.5074626865644,NA,1914.0268047517493,1061.0907916496797,151.5843988070971
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f2,female,NA,NA,NA,6,11,mixed,net kcal/h,0,NA,1914.0268047517493,1061.0907916496797,151.5843988070971
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f3,female,NA,NA,NA,6,11,mixed,net kcal/h,335.8208955223854,NA,1914.0268047517493,1061.0907916496797,151.5843988070971
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f4,female,NA,NA,NA,6,11,mixed,net kcal/h,335.8208955223854,NA,1914.0268047517493,1061.0907916496797,151.5843988070971
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f5,female,NA,NA,NA,6,11,mixed,net kcal/h,447.7611940298484,NA,1914.0268047517493,1061.0907916496797,151.5843988070971
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f5,female,NA,NA,NA,6,11,mixed,net kcal/h,578.358208955221,NA,1914.0268047517493,1061.0907916496797,151.5843988070971
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f5,female,NA,NA,NA,6,11,mixed,net kcal/h,503.7313432835799,NA,1914.0268047517493,1061.0907916496797,151.5843988070971
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f6,female,NA,NA,NA,6,11,mixed,net kcal/h,522.3880597014895,NA,1914.0268047517493,1061.0907916496797,151.5843988070971
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f6,female,NA,NA,NA,6,11,mixed,net kcal/h,578.358208955221,NA,1914.0268047517493,1061.0907916496797,151.5843988070971
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f6,female,NA,NA,NA,6,11,mixed,net kcal/h,802.238805970147,NA,1914.0268047517493,1061.0907916496797,151.5843988070971
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f6,female,NA,NA,NA,6,11,mixed,net kcal/h,1194.0298507462658,NA,1914.0268047517493,1061.0907916496797,151.5843988070971
Tucker_2005,Tucker_2005_1997_returns,Tucker_2005_1997_returns_f6,female,NA,NA,NA,6,11,mixed,net kcal/h,279.8507462686539,NA,1914.0268047517493,1061.0907916496797,151.5843988070971
